age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
32, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Male,0,0,40, United-States
24, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,37, United-States
31, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,20, United-States
42, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,32, United-States
38, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,40, United-States
51, ?, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,40, United-States
24, ?, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,37, United-States
29, ?, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,20, United-States
30, ?, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,25, United-States
28, ?, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,30, United-States
47, ?, HS-grad,9, Separated, ?, Unmarried, Black, Female,0,0,32, United-States
22, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Male,0,0,45, United-States
33, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,20, United-States
21, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,25, United-States
22, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,35, United-States
34, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,35, United-States
34, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
23, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
35, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
26, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
34, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
22, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
19, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
28, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
30, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
25, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
44, ?, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States
36, ?, HS-grad,9, Married-spouse-absent, ?, Unmarried, Black, Male,0,0,50, United-States
29, ?, HS-grad,9, Married-spouse-absent, ?, Unmarried, Black, Female,0,0,42, Haiti
35, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Male,0,0,40, United-States
40, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,37, United-States
56, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,594,0,20, United-States
53, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,20, United-States
65, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,20, Jamaica
44, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,30, United-States
56, Private, HS-grad,9, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States
53, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States
53, Private, HS-grad,9, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
62, Private, HS-grad,9, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
45, Private, HS-grad,9, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
51, Private, HS-grad,9, Widowed, Tech-support, Unmarried, Black, Female,0,0,40, United-States
60, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States
40, Private, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States
50, Private, HS-grad,9, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States
44, Private, HS-grad,9, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States
49, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
39, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
55, Private, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,44, United-States
55, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,48, United-States
47, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,0,0,9, United-States
53, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,32, United-States
42, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,0,0,35, United-States
45, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Male,5455,0,40, United-States
40, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States
56, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
35, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
33, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States
31, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Male,0,0,50, United-States
47, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States
30, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,62, United-States
62, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,99, United-States
44, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States
39, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,16, United-States
58, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States
28, Private, HS-grad,9, Divorced, Transport-moving, Unmarried, Black, Female,0,0,20, United-States
36, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,25, United-States
32, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,30, United-States
37, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States
34, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States
49, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States
38, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States
43, Private, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Female,0,0,35, United-States
58, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States
35, Private, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,36, United-States
41, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,38, United-States
39, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States
60, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,38, United-States
41, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States
55, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States
44, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
36, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, ?
36, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
37, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
44, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
61, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
39, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
33, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
56, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Jamaica
39, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,5455,0,40, United-States
48, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States
37, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,40, ?
35, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,1594,40, United-States
55, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States
50, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States
31, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States
42, Private, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States
34, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
37, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
50, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,44, United-States
43, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States
53, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, Black, Female,0,0,48, United-States
47, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
32, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
27, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
25, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Male,0,0,40, United-States
40, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Male,0,0,40, United-States
48, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,45, United-States
36, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,17, United-States
26, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,37, United-States
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,28, United-States
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,15, United-States
34, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,20, United-States
54, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States
41, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States
40, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,25, United-States
37, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,25, United-States
29, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States
38, Private, HS-grad,9, Separated, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States
38, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,30, United-States
38, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,32, United-States
22, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States
59, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States
28, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States
36, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States
41, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, ?
26, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
30, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
36, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
42, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
47, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
45, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States
46, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, ?
26, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,1594,40, United-States
31, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
31, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
50, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
24, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States
49, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States
43, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States
40, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,40, United-States
69, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,2387,0,40, United-States
25, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
48, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
26, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
33, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States
43, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,45, United-States
35, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,48, United-States
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,18, United-States
35, Private, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,72, United-States
30, Private, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,72, United-States
24, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Male,0,0,25, United-States
19, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti
34, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,30, United-States
34, Private, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,30, United-States
25, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States
37, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States
26, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States
28, Private, HS-grad,9, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States
24, Private, HS-grad,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, United-States
27, Private, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States
41, Private, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States
34, Private, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States
31, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,58, United-States
48, Private, HS-grad,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States
48, Private, HS-grad,9, Never-married, Tech-support, Unmarried, Black, Female,0,0,33, Jamaica
28, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,52, United-States
32, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,13, United-States
31, Private, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,34, United-States
48, Private, HS-grad,9, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,28, United-States
36, Private, HS-grad,9, Never-married, Priv-house-serv, Unmarried, Black, Female,0,0,28, ?
23, Private, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,7, United-States
19, Private, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,20, United-States
